Dates,SMA_50,SMA_200,SMA_crossover,DEMA,MACD,MACD_Signal,RSI,ROC,BIAS,Z_Score,Keltner_upper,Keltner_lower,Bollinger_upper,Bollinger_lower
2014-08-14,50.856759999999994,51.97829500000001,0,46.01517670048266,-0.9022434838054281,-1.279075716071648,57.38036396315435,2.873638630101037,1.128233351678589,0.6232027046349525,48.72710395332117,46.11710395332117,48.199403217017185,44.830996782982815
2014-08-15,50.61642,52.00727,0,45.79595363552467,-0.957568032569128,-1.214774179371144,50.7955449482896,0.3530839677810961,-1.9932176504880927,-1.1319003550061024,48.69456548157629,45.7787654815763,48.03400444815372,44.76569555184628
2014-08-18,50.3958,52.036370000000005,0,45.648417714908035,-0.9746847812293566,-1.1667562997427865,47.97055730809676,-0.8381647232536333,-1.485898204755393,-0.8276095120377961,48.44087353094998,45.733473530949986,48.020353125553115,44.69124687444689
2014-08-19,50.22372,52.068189999999994,0,45.71357386410932,-0.8953012107354752,-1.1124652819413243,55.43866613735612,2.4037723434587206,0.6065568471972359,0.3447222164432615,48.41244271847856,45.68644271847856,48.04269906041701,44.776300939582995
2014-08-20,50.04402,52.099605000000004,0,45.65786201468806,-0.8747550946991254,-1.0649232444928847,48.9268680445151,-0.46695635255204854,-0.852234491001215,-0.4988832955637863,48.36930055481393,45.53750055481393,48.02329340010632,44.85020659989369
2014-08-21,49.81817999999999,52.132815,0,45.75976807886078,-0.7853499599732174,-1.0090085875889512,55.294458949811414,2.393965894184519,0.8238558693541543,0.4795105633146746,48.33462431149832,45.54962431149832,48.048510925384164,44.85608907461584
2014-08-22,49.58616,52.16001,0,45.74591097421432,-0.7534188719688899,-0.957890644464939,50.34292246142121,0.1559352868559453,-0.5018476384115264,-0.2984597966665925,48.24743151992705,45.504031519927054,48.04127458558978,44.91522541441022
2014-08-25,49.38532,52.19544,0,45.950976600803365,-0.6266418785527534,-0.8916408912825019,52.205005959475535,1.0248870706554047,1.781438138039169,1.0953771348765557,48.374299946600665,45.47949994660066,48.09833590917733,45.06796409082268
2014-08-26,49.17772,52.232704999999996,0,46.075323051586665,-0.5451426172887963,-0.8223412364837608,48.77166960229906,-0.5594848516837339,0.9960223434936926,0.6150675702540589,48.34828566597203,45.53848566597203,48.14590315719502,45.12509684280498
2014-08-27,48.99341999999999,52.266165,0,46.286905311283775,-0.4308837360445139,-0.7440497363959114,54.575316752698264,2.0887336918100243,1.9588796804344242,1.2269781403494682,48.42556322159375,45.59656322159374,48.230815625583574,45.24608437441643
2014-08-28,48.83718,52.300505,0,46.561031330570664,-0.2975255386474842,-0.654744896846226,52.11239734837241,0.8948967829822898,2.795696169556742,1.6380073649679947,48.515871486203864,45.72167148620386,48.4313497106203,45.2340502893797
2014-08-29,48.69888,52.332415,0,46.84512059959625,-0.16970899608688228,-0.5577377166943573,53.10531925201048,1.34238026428767,3.0377746974894313,1.7231234396028137,48.61043134466064,45.86963134466063,48.62124636717247,45.30935363282753
2014-09-01,48.58134,52.363155,0,47.09170505247573,-0.0676338246096364,-0.45971693827741317,52.60941936747284,1.1136881255354296,2.7949337510953005,1.5226782439933644,48.676842645169145,46.02264264516914,48.80445489842861,45.348045101571394
2014-09-02,48.4004,52.38186,0,46.927483209572316,-0.15305488599231154,-0.39838452782039285,50.813315679969726,0.3728027396666386,-1.564668796537806,-0.8358626604516525,48.71012429801018,45.79112429801018,48.80639413318275,45.28380586681726
2014-09-03,48.204840000000004,52.39629999999999,0,46.694562533548684,-0.2590793086027574,-0.3705234839768658,43.896690562702545,-2.64243197278912,-2.4904879414563914,-1.2719615907134476,48.579583888675884,45.644783888675875,48.805906480038296,45.127493519961696
2014-09-04,48.03996,52.409074999999994,0,46.43534572135202,-0.36575850798583787,-0.3695704887786602,49.938554351469094,-0.024189114898301892,-3.0741302542641296,-1.4745463135645143,48.38731399451627,45.52311399451627,48.86173800982424,44.950161990175765
2014-09-05,47.87662,52.417049999999996,0,46.15810614745542,-0.469900233907218,-0.3896364378043718,47.17168375785644,-1.123349464602444,-3.4715111195671438,-1.572744938644055,48.14316980456235,45.42416980456234,48.8429519484743,44.712848051525704
2014-09-08,47.72046,52.428090000000005,0,46.101280952973575,-0.46732295098058074,-0.4051737404396136,46.96114247758221,-1.1758154676490105,-1.1894653776597939,-0.5471042448623316,48.17725839460403,45.267858394604026,48.72795882977434,44.666941170225655
2014-09-09,47.59147999999999,52.44622,0,46.28842149941384,-0.35739119995850643,-0.3956172323433922,57.17240666046127,3.0125323081601194,1.6113240451710598,0.7569095885707494,48.362243309403645,45.21724330940365,48.663191511051316,44.68860848894868
2014-09-10,47.47906,52.463449999999995,0,46.387188055575486,-0.2956681334886895,-0.3756274125724517,51.27816291161177,0.5038966584818984,0.7456776806085236,0.3523027049050367,48.25252966088902,45.38052966088902,48.70044459301219,44.74475540698781
2014-09-11,47.3236,52.46341,0,46.191428360682174,-0.36830484057372104,-0.3741628981727056,46.40721497892365,-1.5850362201318995,-2.4314949556448475,-1.1102252932186771,48.193888740804354,45.19068874080435,48.689388903959895,44.60301109604012
2014-09-12,47.17622,52.46638,0,46.09830599492431,-0.3887888151779677,-0.37708808157375806,42.06845395782556,-3.1573619049627735,-1.6119095959244318,-0.7526222873268974,48.003856479775365,45.232856479775364,48.667260692791956,44.669239307208045
2014-09-15,47.09024,52.467254999999994,0,46.180241600325026,-0.33012766918211156,-0.36769599909542877,48.485757121439256,-0.6433121019108373,0.15462897072749843,0.07437159484541456,48.08977014836819,45.18097014836819,48.66769609790666,44.78180390209334
2014-09-16,47.02457999999999,52.471665,0,46.391139076851914,-0.21961961839696187,-0.33808072295573544,49.5349064917262,-0.1993536744030007,1.6910012476439604,0.7995535782577313,48.15153489614264,45.29513489614265,48.746378905493245,44.78992109450675
2014-09-17,46.971419999999995,52.47164,0,46.61319221226869,-0.11346522398242342,-0.293157623161073,48.143676426199825,-0.7664824893024796,1.959779958275309,0.9201993564499048,48.207903001271916,45.43870300127192,48.85051318666984,44.85898681333016
2014-09-18,46.90584,52.461515,0,46.58307977017432,-0.12680334546411132,-0.25988676762168067,41.54832798900593,-3.8126136551496237,-0.6262762767571203,-0.29327469509013926,48.22478842972221,45.369188429722215,48.84086354522654,44.83983645477346
2014-09-19,46.8166,52.45024,0,46.400460925102294,-0.2051303255940482,-0.2489354792161542,38.4843856076035,-5.608365019011418,-2.422455780569086,-1.1055546064936312,48.146118103082,45.234718103082,48.863459047503014,44.76054095249698
2014-09-22,46.73022,52.44370500000001,0,46.272535195461906,-0.25179527782582767,-0.2495074389380889,47.58522727272728,-1.0278779502904383,-1.925833993109791,-0.8672366605274873,47.96315923612181,45.254359236121815,48.80855801308626,44.65744198691373
2014-09-23,46.64782,52.434705,0,46.09035984584279,-0.3177943682886095,-0.26316482480819303,48.1074982049441,-0.805729632945389,-2.6182544684390425,-1.1378870879513623,47.85990597553878,45.132705975538784,48.796185938487085,44.502614061512915
2014-09-24,46.58272,52.433345,0,46.14039444766622,-0.2756592469328041,-0.2656637092331153,55.191049587560435,2.4084990322013,-0.07651092990288982,-0.03404778125528875,47.92357683501128,45.08097683501128,48.68876589746155,44.50053410253844
2014-09-25,46.57182000000001,52.42404,0,46.31467316301222,-0.18254871883998192,-0.24904071115448861,59.674915532828045,4.692828985250475,1.550550791386692,0.7245050655751224,48.01957904120068,45.13177904120068,48.54373265241708,44.558667347582926
2014-09-26,46.56474,52.41782499999999,0,46.49414691264456,-0.09515387524771768,-0.21826334397313443,56.35501087171375,2.787048675826783,1.9891189815710753,1.0019965346607007,48.09125246584823,45.222452465848235,48.34931377056254,44.65668622943746
2014-09-29,46.61178000000001,52.41649,0,46.91656286721757,0.09182674437867178,-0.15624532630277319,57.14285714285714,3.1036518512271263,5.097101985024202,2.41280843869337,48.45208556433888,45.28888556433888,48.494241930894695,44.5625580691053
2014-09-30,46.66966,52.4158,0,47.20977354325382,0.20624373417850705,-0.08374751420651715,56.96594427244584,3.0592084298187947,4.014923292987558,1.7402843146526557,48.43892503440184,45.614525034401844,48.790447224064636,44.486552775935365
2014-10-01,46.7069,52.409344999999995,0,47.25243558378912,0.2015591109826147,-0.02668618916869078,59.29506545820742,4.056073123571798,1.373068002667147,0.600435048768101,48.53457503112548,45.581975031125474,48.85316744535415,44.57993255464584
2014-10-02,46.70214,52.396595,0,47.093848858841476,0.1100761827125254,0.0006662852075524551,51.74561237969429,0.8058193222406232,-1.0087119433932135,-0.4566683273938838,48.53492502816114,45.43452502816115,48.82326292608844,44.69203707391156
2014-10-03,46.73854,52.391575,0,47.1852747020581,0.13765991489166396,0.028065011144374756,53.41167896510887,1.6005299485009772,1.4265981899535551,0.6864879700246292,48.68337978738389,45.39297978738389,48.82557256121257,44.928927438787426
2014-10-06,46.74996,52.37498000000001,0,46.96225345623718,0.0252806746913663,0.02750814385377307,42.95578947368424,-3.5177358649256605,-2.0878299009163563,-0.9924019792311526,48.640848379061616,45.21604837906161,48.83633240345517,44.89256759654483
2014-10-07,46.76052,52.372805,0,46.89600474066733,-0.007612241986265644,0.02048406668576533,45.17643250242797,-2.4951332342536583,-0.5149277798304559,-0.2463662444959761,48.54865805724622,45.24205805724622,48.779348652251414,44.86485134774858
2014-10-08,46.756220000000006,52.364625,0,46.62104826610183,-0.12910256426091848,-0.009433259503571436,45.26802368015572,-2.5071433175070243,-2.9046237982093546,-1.320829286957605,48.48873824227039,45.01333824227039,48.793152511853705,44.68194748814629
2014-10-09,46.736320000000006,52.3508,0,46.36330794777405,-0.23222914080931645,-0.053992435764720445,48.20379965457687,-0.9107228862909865,-3.131189800759968,-1.4002230500340935,48.20282507633988,45.01562507633987,48.814788488399216,44.635311511600776
2014-10-10,46.730059999999995,52.338744999999996,0,46.17226602780256,-0.297217437070195,-0.10263743602581536,48.24849007765315,-0.8858246241790824,-2.7271598223577467,-1.1900451884260776,48.06633221192655,44.926932211926555,48.84102292240084,44.560177077599164
2014-10-13,46.728559999999995,52.32993,0,46.130843811882116,-0.29122003457293744,-0.1403539557352398,52.82557354925777,1.474861319010306,-1.2164193577074367,-0.5264398372608624,48.007367239362125,44.90996723936212,48.82221171825278,44.50908828174722
2014-10-14,46.68834,52.315619999999996,0,45.883123187857606,-0.37709420601157717,-0.18770200579050728,43.11880356242649,-3.518116798041191,-3.4657640959518745,-1.4352873816375842,47.90242274037526,44.72202274037525,48.78103513694582,44.28646486305419
2014-10-15,46.63568,52.30497999999999,0,45.637328090296876,-0.4551540929676463,-0.2411924232259351,38.832732706337325,-5.375161297146371,-3.5567907170284894,-1.431404603872738,47.74942533652999,44.57402533652999,48.68670865448757,44.07669134551244
2014-10-16,46.5958,52.30582999999999,0,45.41938400281251,-0.5148744705774675,-0.2959288326962416,37.82944360635373,-5.783503415703793,-3.4643519138621457,-1.322978197992294,47.49088482828904,44.55128482828904,48.712827402134906,43.864372597865085
2014-10-17,46.52813999999999,52.30225,0,45.17027889715919,-0.5839559690401259,-0.35353425996501847,27.497536945812797,-9.341513292433534,-4.0875094382892705,-1.472461971255278,47.278419606547224,44.44201960654723,48.787478328380686,43.65512167161931
2014-10-20,46.437160000000006,52.28073499999999,0,44.75377082747783,-0.7215673314363329,-0.4271408742592814,25.626664218161764,-10.943909628744006,-6.26549286988972,-1.9927536547841802,47.12275583449511,44.091355834495104,48.98800086313817,43.19149913686182
2014-10-21,46.353680000000004,52.256355000000006,0,44.48636380601551,-0.7826295973429254,-0.4982386188760102,32.03209079346446,-7.755817390937107,-5.0379761143935315,-1.5044020985553308,46.947502897876525,43.90050289787653,49.083691155384024,42.92150884461598
2014-10-22,46.2924,52.23136,0,44.14917698068226,-0.8703720609752281,-0.5726653072958537,33.54164532322508,-6.941623817136932,-6.012223887859681,-1.6534945692205116,46.671697859983524,43.72849785998352,49.16099918303862,42.49560081696138
2014-10-23,46.20434,52.20102,0,43.7843036204373,-0.9639780132686298,-0.650927848490409,22.535526463018925,-10.32473814831952,-6.490629763249384,-1.6684609999002529,46.39979330188986,43.51219330188985,49.144080674857776,42.048919325142236
2014-10-24,46.14782,52.17385,0,43.4773909276251,-1.0253732406977178,-0.7258169269318707,27.795307998353707,-7.054439262520162,-5.9715526962986365,-1.4761129813489398,46.16577965409082,43.306779654090825,49.02739104092738,41.68770895907263
2014-10-27,46.07286,52.14303000000001,0,43.08621395298631,-1.1200233677068567,-0.804658215086868,18.173129437465875,-10.008372512397772,-6.864258973305059,-1.7269454069630887,45.82326730608217,43.11266730608217,48.58649382371101,41.430506176289
2014-10-28,45.99814000000001,52.11155500000001,0,42.943348321112055,-1.0987717764153615,-0.8634809273525668,33.06327699399358,-5.343763772587052,-3.9697567889614973,-1.0815467894931914,45.7438751816934,42.903875181693394,48.014330476739865,41.44706952326013
2014-10-29,45.95502,52.070395000000005,0,42.995212524306936,-0.9954120194044762,-0.8898671457629487,41.362438840797886,-3.04228712827538,-1.5082910560730542,-0.4395058328831587,45.67977754534164,42.88437754534164,47.61525742169154,41.498842578308455
2014-10-30,45.905060000000006,52.029215,0,43.127734354819694,-0.8670314460266653,-0.885300005815692,43.400339065148984,-2.3994540691659063,-0.2757559672151762,-0.08316155290224633,45.62300825530911,42.951608255309104,47.40807788963515,41.51112211036485
2014-10-31,45.877559999999995,51.96558,0,43.343873682247875,-0.714049156958275,-0.8510498360442087,42.4384236453202,-2.663889973534647,1.2277274183432594,0.42212193154171274,45.60580270718443,43.079802707184434,46.90420192293454,41.74739807706546
2014-11-03,45.86678,51.93058,0,43.89818389193627,-0.4261906779792355,-0.7660780044312141,60.91427294065049,4.347632510407165,5.631073212064402,1.8257873344577424,45.881269116024015,43.28646911602401,47.11243007366807,41.63796992633193
2014-11-04,45.88148,51.89005,0,44.55326155662961,-0.11914268814689422,-0.6366909411743502,65.96357649963986,6.936868461056965,7.644600667448286,2.268315807107572,46.217500628783625,43.56950062878363,47.43316193782672,41.44263806217328
2014-11-05,45.90016,51.824165,0,45.25586924535474,0.1828481037519154,-0.4727831321890971,68.71942446043161,8.734474655924803,8.945856680635806,2.2749703314486553,46.52455771175662,43.966157711756615,48.10577431282714,41.09082568717287
2014-11-06,45.95774,51.7961,0,46.30260370940995,0.6114523070486797,-0.25593604434154177,76.74530187924826,15.08842371199134,13.667325740065156,2.7069124860909928,47.30611888206551,44.28471888206551,49.41890484682077,40.353595153179235
2014-11-07,46.01218,51.77234000000001,0,47.2191223640274,0.9477040069871876,-0.015208034075795891,84.49598883850712,18.313966945974723,13.157673353907198,2.234132236141173,47.8054504171069,44.79845041710689,50.49114450838194,39.85005549161804
2014-11-10,46.030240000000006,51.741634999999995,0,47.674729495231006,1.0552436122724913,0.19888229519386155,71.90721649484536,12.84193659150738,8.745887146498662,1.4105072155057277,48.20530275833481,44.968702758334814,50.95190298714908,39.708997012850915
2014-11-11,46.088119999999996,51.68391,0,48.04569379542051,1.1201336892080107,0.38313257399669143,74.95115597525238,14.231653239848635,8.032684481458269,1.2451773422810006,48.34594535277911,45.326345352779114,51.420741086641854,39.66835891335815
2014-11-12,46.141859999999994,51.642084999999994,0,48.229429253893834,1.100852311431474,0.526676521483648,73.26330866555264,13.713441377207591,6.017320419005005,0.9165012734164915,48.55588389060968,45.43028389060967,51.73726986140898,39.727030138591026
2014-11-13,46.15406,51.593805,0,47.94495484004642,0.8809497811344045,0.5975311734137994,61.4433678583361,8.030668948861631,0.5947390484175171,0.09100891394704078,48.704652091503995,45.10645209150399,51.78782680320107,39.81537319679893
2014-11-14,46.18244,51.556835,0,47.785637192066595,0.7384284279827469,0.6257106243275888,65.79340301343831,11.102364083112679,1.4360653095539044,0.22147346066743198,48.68758046374171,45.0601804637417,51.8678622836116,39.95943771638841
2014-11-17,46.26544,51.549535000000006,0,48.318870253996344,0.9150236250521502,0.6835732244725011,71.06275477981283,17.080665813060186,8.69680330853945,1.3157413493176735,49.27201565767107,45.12681565767107,52.38462570715432,40.15167429284569
2014-11-18,46.30024,51.52277,0,48.56936833640145,0.9532902481116352,0.737516629200328,64.99914825961048,12.038281873077365,5.641534689948718,0.8580032749841247,49.52359988075001,45.25019988075002,52.66278945861794,40.42181054138206
2014-11-19,46.3716,51.503475,0,49.04670242801742,1.0897522434076805,0.8079637520417986,66.91358024691357,14.213862011412587,7.924877345984499,1.2086819590474789,49.91922370163097,45.47402370163097,53.07341790576298,40.76778209423702
2014-11-20,46.50148,51.468355,0,49.699869768972725,1.2932965161506402,0.905030304863567,68.33127825729552,15.903721863160246,9.742651519707618,1.4878941961089385,50.42274049195183,45.79134049195183,53.5950692345316,41.183030765468395
2014-11-21,46.57162,51.420829999999995,0,49.78689455584116,1.2319788208221922,0.970420008055292,56.358828518684824,5.437982676963774,3.551916861783766,0.5799967591375806,50.8051699689088,45.6595699689088,53.573472319278935,41.882027680721066
2014-11-24,46.59748,51.36664,0,49.613017843451445,1.0635620644158834,0.9890484193274104,50.6245407788391,0.5330824709940474,0.11179045846579838,0.02078658816318597,50.85191092425082,45.58571092425082,53.203093085852494,42.8695069141475
2014-11-25,46.63846,51.300995,0,49.732243320670285,1.040585265927568,0.999355788647442,52.40793201133144,2.099283773771293,2.5616640427381596,0.5367654739232193,51.03241464575074,45.66981464575074,52.98567764063523,43.752222359364765
2014-11-26,46.66434,51.19885,0,49.73057308029233,0.9675682840244448,0.9929982877228426,44.934674408958934,-3.8297955743713383,0.9026683159205404,0.21354288040736033,51.061694203298295,45.77689420329829,52.73916809639961,44.516931903600394
2014-11-27,46.71474,51.10151,0,49.723187027916794,0.899334827729696,0.9742655957242133,44.667882261005474,-4.004773643228855,0.41430853246373095,0.1130410075782358,51.07818046965084,45.88378046965084,52.44643597814629,45.2826640218537
2014-11-28,46.72236,50.98512000000001,0,49.165520104970675,0.5956723211998565,0.898546940819342,42.06240188383045,-6.564560300233298,-5.85602158449841,-1.7188652343815134,51.09501566301742,45.40561566301743,52.257594679434995,45.590405320565004
2014-12-01,46.70862,50.903155,0,48.51521661380644,0.2781399035915797,0.7744655333737896,40.4338599386937,-8.245432189094165,-7.55893000475044,-2.0320367583047405,50.69026655225386,45.219066552253864,52.47099883977274,45.204201160227264
2014-12-02,46.67302000000001,50.833420000000004,0,47.68057619030187,-0.09330731708261908,0.6009109632825079,39.001091703056765,-9.974424552429664,-10.241474862862631,-2.3173159434954482,50.33380783299159,44.755207832991594,52.92654174910675,44.329958250893256
2014-12-03,46.59924,50.77341499999999,0,46.81963401876817,-0.44532656613410637,0.39166345739918507,42.12853773584906,-6.954030472717804,-11.319991684309926,-2.1840826803727778,49.891116610801916,44.30751661080191,53.353469816275435,43.33123018372456
2014-12-04,46.47603999999999,50.70644,0,45.76031732942863,-0.8562097206202139,0.14208882179530527,37.36695974086071,-11.72353080110794,-14.073937837208014,-2.3244627479965367,49.253391219296965,43.80499121929697,53.640934012696285,42.052965987303715
2014-12-05,46.38422,50.642160000000004,0,45.16375815897673,-1.0308422807375877,-0.09249739871127333,30.99668620953352,-14.823431162013836,-9.689647102972396,-1.5344615080059063,49.0648539603163,43.290253960316306,53.42360543271407,41.44259456728594
2014-12-08,46.21629999999999,50.573285,0,44.23109400213082,-1.3420234343254123,-0.3424026058341011,29.197080291970792,-17.621217051740974,-13.80944831790746,-1.946727616539896,48.57591548790522,42.698515487905226,53.66068714323784,40.32641285676216
2014-12-09,46.06902,50.49705,0,43.55045877167754,-1.5192391707907973,-0.5777699188254404,26.2652530506101,-18.74444598037087,-11.68418623868472,-1.5407099911368558,48.203375917628534,42.215775917628534,53.657297281858256,39.524202718141744
2014-12-10,45.95696,50.432559999999995,0,43.081789489862715,-1.5922687173572285,-0.780669678531798,23.356032645422886,-19.711187170711067,-9.727311839115496,-1.2287952922211907,47.8632686873782,41.8978686873782,53.57740748337421,38.93119251662579
2014-12-11,45.85012,50.35561500000001,0,42.538985025702615,-1.6960352428168903,-0.9637427913888166,25.725737188663047,-17.155980009307406,-10.987047206605524,-1.3127779417662535,47.328457383818375,41.68285738381837,53.69719810719313,38.298401892806865
2014-12-12,45.75436,50.2904,0,42.40925180197335,-1.613299212988231,-1.0936540757086994,35.144321854452244,-11.087544187980871,-6.65628980691837,-0.7790745632865308,47.293513823454724,41.38491382345472,53.63441375614053,37.979686243859476
2014-12-15,45.674659999999996,50.21890500000001,0,42.150751346249635,-1.5984570333448218,-1.194614667235924,27.706103557998304,-15.5358006773101,-7.681630404847148,-0.9039557803526068,46.775102983125706,41.4389029831257,53.10137290347326,37.673627096526744
2014-12-16,45.55854,50.14456,0,41.732616040351076,-1.6584358722755468,-1.2873789082438485,26.79910464465587,-16.89934171642856,-9.324106000175682,-1.080498349336294,46.45796936568516,41.121369365685155,52.728805863700295,37.2068941362997
2014-12-17,45.48514,50.08183499999999,0,41.55126159683457,-1.611941391411861,-1.352291404877451,30.43871310821592,-14.993784009619498,-6.314716069126305,-0.759167775846206,46.20630561657229,40.97690561657229,51.92793143994758,37.11486856005242
2014-12-18,45.40058,50.022195,0,41.281615337204634,-1.6110703150495809,-1.4040471869118771,34.747769076670934,-10.909919885364422,-6.683222355638033,-0.8825146786570396,45.89362412927969,40.802424129279686,50.632859194646144,37.312740805353855
2014-12-19,45.272600000000004,49.94999000000001,0,40.69473832796376,-1.7520508641668897,-1.4736479223628798,32.58567687578278,-13.551588180569713,-10.183519914022158,-1.3637678744207673,45.42449325982448,40.44869325982447,49.94249748295887,36.96360251704114
2014-12-22,45.05910000000001,49.85305,0,39.54523820631341,-2.130117666305324,-1.6049418711513688,29.095714939256865,-18.843933284457478,-17.27405843572,-2.103227572074009,44.936112949365004,39.505912949365005,49.85336587449788,35.78603412550211
2014-12-23,44.87522,49.762465,0,38.62202166041537,-2.377798292866146,-1.7595131554943242,31.397468618157205,-16.662001399580127,-15.18943921340087,-1.840742296701404,44.196235525615954,39.00883552561596,49.0778996565286,35.1734003434714
2014-12-24,44.663360000000004,49.66224999999999,0,37.55195077671729,-2.671430712047801,-1.9418966668050197,31.6763005780347,-16.963004402500417,-17.497296350223834,-2.062901260942534,43.59012261841443,38.193322618414435,48.398732839127206,34.35976716087279
2014-12-25,44.452439999999996,49.56898,0,36.64504059049988,-2.871040946881891,-2.127725522820394,24.8699872876459,-20.304876625347244,-15.981773368099953,-1.9249800291716903,42.94700617856544,37.55020617856544,47.37977713855767,33.88592286144234
2014-12-26,44.24338000000001,49.47779499999999,0,35.83275319914732,-3.0154530573999736,-2.30527102973631,28.25444758090987,-16.356409243531502,-15.35297079116578,-1.7857367820413586,42.065577018702065,37.218377018702064,46.905995299124704,33.1417047008753
2014-12-29,44.09794,49.3991,0,35.522161904192984,-2.9306197758127155,-2.4303407789515914,34.32486028483865,-12.678931635356157,-9.182937109247131,-1.0895435183498783,41.8258553978733,36.7510553978733,46.231989677604204,32.89411032239579
2014-12-30,43.91926,49.306355,0,35.0577353620268,-2.924808859745056,-2.5292343951102843,29.65372995584474,-16.77403903724106,-11.164112868179,-1.30199792121738,41.36181678855204,36.35081678855203,45.826659251481175,32.409740748518814
2014-12-31,43.70676,49.20264,0,34.25699857479301,-3.070640092344533,-2.637515534557134,27.288280581693755,-20.750293083235643,-15.93150780758139,-1.734665809789568,40.904000903928036,35.588000903928034,45.686765300713965,31.50743469928603
2015-01-01,43.50298,49.087925000000006,0,33.58511201132232,-3.1499022820752387,-2.7399928840607553,19.47898164594433,-24.112446793582492,-14.977131500097613,-1.5262530233159646,40.17611034164918,35.21151034164917,45.653892493192444,30.673807506807563
2015-01-02,43.324580000000005,48.98285,0,33.257176642936365,-3.073917931783626,-2.8067778936053296,26.400600669978047,-19.5031144841412,-10.553204918261025,-1.075423092927009,39.75420935673021,34.8782093567302,45.109165171866024,30.307734828133977
2015-01-05,43.13360000000001,48.877939999999995,0,32.74647964847135,-3.0877658860362516,-2.8629754920915143,26.05003704336923,-20.61312078479461,-13.221229566977424,-1.2903813864764655,39.18574179894638,34.50454179894638,44.945614134566775,29.657885865433226
2015-01-06,42.93447999999999,48.78197,0,32.43911562671226,-3.0132505694417375,-2.893030507561559,24.737544225972982,-20.884679932869812,-10.558120687855983,-1.0184609104887168,38.8180425799991,34.139642579999105,44.54383356855596,29.24486643144403
2015-01-07,42.7017,48.676865,0,32.055988927478964,-2.980598961631884,-2.910544198375624,24.62755514493591,-21.416386411268697,-11.458061610866864,-1.104094462815537,38.429414715237286,33.72201471523728,43.9778546737853,28.859945326214685
2015-01-08,42.47246,48.568435,0,31.85819143511359,-2.870873639710979,-2.9026100866426954,30.700708863935773,-15.765604181613199,-8.719730004761848,-0.8485716339123425,38.10638474235755,33.43538474235754,43.41718221563145,28.61371778436855
2015-01-09,42.23682000000001,48.462965,0,31.744137783221618,-2.735198545445762,-2.8691277784033087,40.696469838234115,-6.59176241425063,-6.878175838928066,-0.7204106892377673,37.690771909752065,33.33997190975206,42.31682989284509,28.747070107154908
2015-01-12,41.92718,48.346754999999995,0,31.35529896357108,-2.733023488167362,-2.8419069203561196,34.45233483968153,-12.133680409774113,-10.325225315298596,-1.143858170814731,37.38196982310901,32.863369823109004,41.326339456014935,28.68666054398507
2015-01-13,41.63157999999999,48.23532,0,31.339008692033367,-2.567512847984375,-2.7870281058817707,46.1329908675799,-3.175254108204702,-4.521887321095903,-0.5441360252001637,37.238748887574815,32.61274888757481,40.37457592035146,28.866424079648553
2015-01-14,41.38606,48.137,0,31.932077121073625,-2.148762200000732,-2.6593749247055634,56.29016383951831,6.365154222443524,5.709943931110367,0.8211123892949639,37.602972803043876,32.512572803043874,39.12802152127098,29.57317847872902
2015-01-15,41.07504,48.030255000000004,0,32.30454286801067,-1.8633619806403203,-2.5001723358925148,54.45533464015682,4.696124442870218,4.101853699768719,0.7647919984926671,37.65883253608731,32.535232536087314,37.7272499533325,30.4175500466675
2015-01-16,40.75518,47.923905000000005,0,32.574842104228885,-1.6463633816469425,-2.3294105450434004,47.49582120968242,-2.2516003339827373,3.6719549075259073,0.8657226490664853,37.49541515169804,32.703215151698046,36.75083411860049,31.003265881399507
2015-01-19,40.4717,47.821214999999995,0,32.819201868078906,-1.4575882584282311,-2.1550460877203665,51.2354748230266,1.0647175620845575,3.7181851606301524,0.8858482512347212,37.13698037534585,33.065780375345845,36.70453618390927,31.01936381609073
2015-01-20,40.123580000000004,47.701475,0,32.43711812040893,-1.5582392216223653,-2.0356847145007664,47.96498905908096,-2.00628698224852,-5.550052056336687,-1.3143839626657554,37.12427748245577,32.44907748245576,36.50853094601295,30.822369053987057
2015-01-21,39.82196,47.59202500000001,0,32.40987842564591,-1.4912251418272007,-1.9267927999660532,52.71291403897505,2.943170611439837,-0.6710052291721543,-0.15911475922486487,36.99429867460283,32.315498674602836,36.46496765022009,30.792332349779915
2015-01-22,39.53732,47.461895000000005,0,32.113413474371455,-1.5462514309697113,-1.850684526166785,44.723449471506065,-5.594592190696435,-4.988392841157964,-1.139737400715619,36.8825035627359,31.8915035627359,36.4474582250443,30.58014177495569
2015-01-23,39.27662,47.340244999999996,0,32.17593161199603,-1.4364486497455289,-1.7678373508825338,53.205620814578985,3.6082792709298714,0.12314627538491947,0.028169678816464466,36.94524608057058,31.66704608057058,36.42543088903366,30.56806911096633
2015-01-26,38.91794,47.215379999999996,0,32.025403995747695,-1.4281820986468645,-1.6999063004354,48.29239703766848,-1.942483105548669,-2.8817626428838508,-0.7026292209439832,36.67260835861148,31.568608358611478,36.0511704078619,30.585129592138106
2015-01-27,38.60422,47.09357,0,32.10909994711132,-1.3157660589126152,-1.6230782521308431,53.22884012539185,3.833033554549392,0.683512405765199,0.171505920901838,36.60628851493419,31.513288514934192,35.90533735181592,30.604062648184076
2015-01-28,38.235240000000005,46.96585,0,31.95568915040797,-1.3157618561702549,-1.5616149729387256,48.270464071100335,-2.083650190114075,-3.1640885872606184,-0.7879798956411942,36.32711341827379,31.43631341827379,35.91141125738907,30.572188742610923
