,Dates,Carry NG1 Comdty - NG2 Comdty,SMA_crossover,CombinedSignal
1908,2013-02-19,-0.9999999999999999,-1,-1.0
1909,2013-02-20,0.0,-1,-0.5
1910,2013-02-21,1.0,-1,-0.0
1911,2013-02-22,-0.9999999999999999,-1,-1.0
1912,2013-02-25,-0.9999999999999999,-1,-1.0
1913,2013-02-26,0.0,-1,-0.5
1914,2013-02-27,1.0,-1,0.0
1915,2013-02-28,-0.9999999999999999,-1,-1.0
1916,2013-03-01,0.0,-1,-0.5
1917,2013-03-04,-0.9999999999999999,-1,-1.0
1918,2013-03-05,-0.9999999999999999,-1,-1.0
1919,2013-03-06,1.0,-1,0.0
1920,2013-03-07,-0.9999999999999999,-1,-1.0
1921,2013-03-08,-0.9999999999999999,-1,-1.0
1922,2013-03-11,0.0,-1,-0.5
1923,2013-03-12,1.0,-1,0.0
1924,2013-03-13,-0.9999999999999999,-1,-1.0
1925,2013-03-14,-0.9999999999999999,-1,-1.0
1926,2013-03-15,-0.9999999999999999,-1,-1.0
1927,2013-03-18,0.0,-1,-0.5
1928,2013-03-19,-0.9999999999999999,-1,-1.0
1929,2013-03-20,0.0,-1,-0.5
1930,2013-03-21,1.0,-1,0.0
1931,2013-03-22,1.0,-1,0.0
1932,2013-03-25,1.0,-1,0.0
1933,2013-03-26,0.0,-1,-0.5
1934,2013-03-27,-0.9999999999999999,-1,-1.0
1935,2013-03-28,1.0,-1,0.0
1936,2013-03-29,1.0,-1,0.0
1937,2013-04-01,1.0,-1,0.0
1938,2013-04-02,1.0,-1,0.0
1939,2013-04-03,1.0,-1,0.0
1940,2013-04-04,0.0,-1,-0.5
1941,2013-04-05,-0.9999999999999999,-1,-1.0
1942,2013-04-08,0.0,-1,-0.5
1943,2013-04-09,1.0,-1,0.0
1944,2013-04-10,0.0,-1,-0.5
1945,2013-04-11,-0.9999999999999999,-1,-1.0
1946,2013-04-12,-0.9999999999999999,-1,-1.0
1947,2013-04-15,1.0,-1,0.0
1948,2013-04-16,0.0,-1,-0.5
1949,2013-04-17,-0.9999999999999999,1,-0.0
1950,2013-04-18,-0.9999999999999999,1,-0.0
1951,2013-04-19,0.0,1,0.5
1952,2013-04-22,1.0,1,1.0
1953,2013-04-23,1.0,1,1.0
1954,2013-04-24,1.0,1,1.0
1955,2013-04-25,1.0,1,1.0
1956,2013-04-26,-0.9999999999999999,1,-0.0
1957,2013-04-29,-0.9999999999999999,1,-0.0
1958,2013-04-30,0.0,1,0.5
1959,2013-05-01,1.0,1,1.0
1960,2013-05-02,1.0,1,1.0
1961,2013-05-03,0.0,1,0.5
1962,2013-05-06,1.0,1,1.0
1963,2013-05-07,1.0,1,1.0
1964,2013-05-08,0.0,1,0.5
1965,2013-05-09,-0.9999999999999999,1,-0.0
1966,2013-05-10,1.0,1,1.0
1967,2013-05-13,0.0,1,0.5
1968,2013-05-14,-0.9999999999999999,1,-0.0
1969,2013-05-15,-0.9999999999999999,1,-0.0
1970,2013-05-16,1.0,1,1.0
1971,2013-05-17,-0.9999999999999999,1,-0.0
1972,2013-05-20,-0.9999999999999999,1,-0.0
1973,2013-05-21,-0.9999999999999999,1,-0.0
1974,2013-05-22,0.0,1,0.5
1975,2013-05-23,-0.9999999999999999,1,-0.0
1976,2013-05-24,0.0,1,0.5
1977,2013-05-27,0.0,1,0.5
1978,2013-05-28,1.0,1,1.0
1979,2013-05-29,1.0,1,1.0
1980,2013-05-30,1.0,1,1.0
1981,2013-05-31,1.0,1,1.0
1982,2013-06-03,0.0,1,0.5
1983,2013-06-04,-0.9999999999999999,1,-0.0
1984,2013-06-05,0.0,1,0.5
1985,2013-06-06,1.0,1,1.0
1986,2013-06-07,0.0,1,0.5
1987,2013-06-10,0.0,1,0.5
1988,2013-06-11,1.0,1,1.0
1989,2013-06-12,-0.9999999999999999,1,-0.0
1990,2013-06-13,-0.9999999999999999,1,-0.0
1991,2013-06-14,0.0,1,0.5
1992,2013-06-17,-0.9999999999999999,1,-0.0
1993,2013-06-18,-0.9999999999999999,1,-0.0
1994,2013-06-19,-0.9999999999999999,1,-0.0
1995,2013-06-20,0.0,1,0.5
1996,2013-06-21,1.0,1,1.0
1997,2013-06-24,1.0,1,1.0
1998,2013-06-25,1.0,1,1.0
1999,2013-06-26,-0.9999999999999999,1,-0.0
2000,2013-06-27,1.0,1,1.0
2001,2013-06-28,0.0,1,0.5
2002,2013-07-01,-0.9999999999999999,1,-0.0
2003,2013-07-02,-0.9999999999999999,1,-0.0
2004,2013-07-03,-0.9999999999999999,1,-0.0
2005,2013-07-04,-0.9999999999999999,1,-0.0
2006,2013-07-05,1.0,1,1.0
2007,2013-07-08,-0.9999999999999999,1,-0.0
2008,2013-07-09,0.0,1,0.5
2009,2013-07-10,0.0,1,0.5
2010,2013-07-11,1.0,1,1.0
2011,2013-07-12,0.0,1,0.5
2012,2013-07-15,-0.9999999999999999,1,-0.0
2013,2013-07-16,-0.9999999999999999,1,-0.0
2014,2013-07-17,1.0,1,1.0
2015,2013-07-18,-0.9999999999999999,1,-0.0
2016,2013-07-19,0.0,1,0.5
2017,2013-07-22,1.0,-1,0.0
2018,2013-07-23,0.0,-1,-0.5
2019,2013-07-24,0.0,-1,-0.5
2020,2013-07-25,1.0,-1,0.0
2021,2013-07-26,1.0,-1,0.0
2022,2013-07-29,1.0,-1,0.0
2023,2013-07-30,1.0,-1,0.0
2024,2013-07-31,-0.9999999999999999,-1,-1.0
2025,2013-08-01,1.0,-1,0.0
2026,2013-08-02,1.0,-1,0.0
2027,2013-08-05,1.0,-1,0.0
2028,2013-08-06,0.0,-1,-0.5
2029,2013-08-07,1.0,-1,0.0
2030,2013-08-08,-0.9999999999999999,-1,-1.0
2031,2013-08-09,0.0,-1,-0.5
2032,2013-08-12,-0.9999999999999999,-1,-1.0
2033,2013-08-13,0.0,-1,-0.5
2034,2013-08-14,-0.9999999999999999,-1,-1.0
2035,2013-08-15,-0.9999999999999999,-1,-1.0
2036,2013-08-16,0.0,-1,-0.5
2037,2013-08-19,-0.9999999999999999,-1,-1.0
2038,2013-08-20,-0.9999999999999999,-1,-1.0
2039,2013-08-21,-0.9999999999999999,-1,-1.0
2040,2013-08-22,-0.9999999999999999,-1,-1.0
2041,2013-08-23,0.0,-1,-0.5
2042,2013-08-26,0.0,-1,-0.5
2043,2013-08-27,-0.9999999999999999,-1,-1.0
2044,2013-08-28,1.0,-1,0.0
2045,2013-08-29,0.0,-1,-0.5
2046,2013-08-30,1.0,-1,0.0
2047,2013-09-02,1.0,-1,0.0
2048,2013-09-03,-0.9999999999999999,-1,-1.0
2049,2013-09-04,0.0,-1,-0.5
2050,2013-09-05,1.0,-1,0.0
2051,2013-09-06,1.0,-1,0.0
2052,2013-09-09,0.0,-1,-0.5
2053,2013-09-10,0.0,-1,-0.5
2054,2013-09-11,1.0,-1,0.0
2055,2013-09-12,-0.9999999999999999,-1,-1.0
2056,2013-09-13,-0.9999999999999999,-1,-1.0
2057,2013-09-16,-0.9999999999999999,-1,-1.0
2058,2013-09-17,-0.9999999999999999,-1,-1.0
2059,2013-09-18,1.0,-1,0.0
2060,2013-09-19,0.0,-1,-0.5
2061,2013-09-20,1.0,-1,0.0
2062,2013-09-23,1.0,-1,0.0
2063,2013-09-24,1.0,-1,0.0
2064,2013-09-25,1.0,-1,0.0
2065,2013-09-26,-0.9999999999999999,-1,-1.0
2066,2013-09-27,-0.9999999999999999,-1,-1.0
2067,2013-09-30,1.0,-1,0.0
2068,2013-10-01,0.0,-1,-0.5
2069,2013-10-02,1.0,-1,0.0
2070,2013-10-03,1.0,-1,0.0
2071,2013-10-04,-0.9999999999999999,-1,-1.0
2072,2013-10-07,-0.9999999999999999,-1,-1.0
2073,2013-10-08,-0.9999999999999999,-1,-1.0
2074,2013-10-09,0.0,-1,-0.5
2075,2013-10-10,-0.9999999999999999,-1,-1.0
2076,2013-10-11,-0.9999999999999999,-1,-1.0
2077,2013-10-14,-0.9999999999999999,-1,-1.0
2078,2013-10-15,0.0,-1,-0.5
2079,2013-10-16,1.0,-1,0.0
2080,2013-10-17,1.0,-1,0.0
2081,2013-10-18,-0.9999999999999999,-1,-1.0
2082,2013-10-21,1.0,-1,0.0
2083,2013-10-22,1.0,-1,0.0
2084,2013-10-23,0.0,-1,-0.5
2085,2013-10-24,-0.9999999999999999,-1,-1.0
2086,2013-10-25,-0.9999999999999999,-1,-1.0
2087,2013-10-28,1.0,-1,0.0
2088,2013-10-29,0.0,-1,-0.5
2089,2013-10-30,-0.9999999999999999,-1,-1.0
2090,2013-10-31,1.0,-1,0.0
2091,2013-11-01,1.0,-1,0.0
2092,2013-11-04,1.0,-1,0.0
2093,2013-11-05,-0.9999999999999999,-1,-1.0
2094,2013-11-06,-0.9999999999999999,-1,-1.0
2095,2013-11-07,-0.9999999999999999,-1,-1.0
2096,2013-11-08,-0.9999999999999999,-1,-1.0
2097,2013-11-11,-0.9999999999999999,-1,-1.0
2098,2013-11-12,-0.9999999999999999,-1,-1.0
2099,2013-11-13,0.0,-1,-0.5
2100,2013-11-14,-0.9999999999999999,-1,-1.0
2101,2013-11-15,-0.9999999999999999,-1,-1.0
2102,2013-11-18,0.0,-1,-0.5
2103,2013-11-19,1.0,-1,0.0
2104,2013-11-20,-0.9999999999999999,-1,-1.0
2105,2013-11-21,-0.9999999999999999,-1,-1.0
2106,2013-11-22,-0.9999999999999999,-1,-1.0
2107,2013-11-25,-0.9999999999999999,-1,-1.0
2108,2013-11-26,-0.9999999999999999,-1,-1.0
2109,2013-11-27,-0.9999999999999999,-1,-1.0
2110,2013-11-28,0.0,-1,-0.5
2111,2013-11-29,-0.9999999999999999,-1,-1.0
2112,2013-12-02,0.0,-1,-0.5
2113,2013-12-03,1.0,-1,0.0
2114,2013-12-04,1.0,-1,0.0
2115,2013-12-05,-0.9999999999999999,-1,-1.0
2116,2013-12-06,-0.9999999999999999,-1,-1.0
2117,2013-12-09,-0.9999999999999999,-1,-1.0
2118,2013-12-10,0.0,-1,-0.5
2119,2013-12-11,-0.9999999999999999,-1,-1.0
2120,2013-12-12,-0.9999999999999999,-1,-1.0
2121,2013-12-13,1.0,-1,0.0
2122,2013-12-16,1.0,-1,0.0
2123,2013-12-17,0.0,-1,-0.5
2124,2013-12-18,1.0,-1,0.0
2125,2013-12-19,-0.9999999999999999,-1,-1.0
2126,2013-12-20,0.0,-1,-0.5
2127,2013-12-23,-0.9999999999999999,-1,-1.0
2128,2013-12-24,1.0,-1,0.0
2129,2013-12-25,1.0,-1,0.0
2130,2013-12-26,1.0,-1,0.0
2131,2013-12-27,1.0,-1,0.0
2132,2013-12-30,0.0,-1,-0.5
2133,2013-12-31,1.0,-1,0.0
2134,2014-01-01,1.0,-1,0.0
2135,2014-01-02,-0.9999999999999999,-1,-1.0
2136,2014-01-03,0.0,-1,-0.5
2137,2014-01-06,1.0,-1,0.0
2138,2014-01-07,1.0,-1,0.0
2139,2014-01-08,1.0,-1,0.0
2140,2014-01-09,1.0,-1,0.0
2141,2014-01-10,0.0,-1,-0.5
2142,2014-01-13,-0.9999999999999999,1,-0.0
2143,2014-01-14,-0.9999999999999999,1,-0.0
2144,2014-01-15,0.0,1,0.5
2145,2014-01-16,-0.9999999999999999,1,-0.0
2146,2014-01-17,1.0,1,1.0
2147,2014-01-20,0.0,1,0.5
2148,2014-01-21,-0.9999999999999999,1,-0.0
2149,2014-01-22,-0.9999999999999999,1,-0.0
2150,2014-01-23,-0.9999999999999999,1,-0.0
2151,2014-01-24,-0.9999999999999999,1,-0.0
2152,2014-01-27,0.0,1,0.5
2153,2014-01-28,-0.9999999999999999,1,-0.0
2154,2014-01-29,-0.9999999999999999,1,-0.0
2155,2014-01-30,-0.9999999999999999,1,-0.0
2156,2014-01-31,-0.9999999999999999,1,0.0
2157,2014-02-03,-0.9999999999999999,1,0.0
2158,2014-02-04,1.0,1,1.0
2159,2014-02-05,0.0,1,0.5
2160,2014-02-06,-0.9999999999999999,1,0.0
2161,2014-02-07,-0.9999999999999999,1,0.0
2162,2014-02-10,1.0,1,1.0
2163,2014-02-11,1.0,1,1.0
2164,2014-02-12,1.0,1,1.0
2165,2014-02-13,1.0,1,1.0
2166,2014-02-14,1.0,1,1.0
2167,2014-02-17,1.0,1,1.0
2168,2014-02-18,1.0,1,1.0
2169,2014-02-19,1.0,1,1.0
2170,2014-02-20,1.0,1,1.0
2171,2014-02-21,-0.9999999999999999,1,0.0
2172,2014-02-24,0.0,1,0.5
2173,2014-02-25,-0.9999999999999999,1,0.0
2174,2014-02-26,0.0,1,0.5
2175,2014-02-27,0.0,1,0.5
2176,2014-02-28,-0.9999999999999999,1,0.0
2177,2014-03-03,1.0,1,1.0
2178,2014-03-04,0.0,1,0.5
2179,2014-03-05,1.0,1,1.0
2180,2014-03-06,-0.9999999999999999,1,-0.0
2181,2014-03-07,0.0,1,0.5
2182,2014-03-10,1.0,1,1.0
2183,2014-03-11,1.0,1,1.0
2184,2014-03-12,1.0,1,1.0
2185,2014-03-13,1.0,1,1.0
2186,2014-03-14,0.0,1,0.5
2187,2014-03-17,-0.9999999999999999,1,-0.0
2188,2014-03-18,1.0,1,1.0
2189,2014-03-19,0.0,1,0.5
2190,2014-03-20,1.0,1,1.0
2191,2014-03-21,1.0,1,1.0
2192,2014-03-24,1.0,1,1.0
2193,2014-03-25,-0.9999999999999999,1,-0.0
2194,2014-03-26,0.0,1,0.5
2195,2014-03-27,-0.9999999999999999,1,-0.0
2196,2014-03-28,0.0,1,0.5
2197,2014-03-31,1.0,1,1.0
2198,2014-04-01,1.0,1,1.0
2199,2014-04-02,-0.9999999999999999,1,-0.0
2200,2014-04-03,-0.9999999999999999,1,-0.0
2201,2014-04-04,0.0,1,0.5
2202,2014-04-07,-0.9999999999999999,1,-0.0
2203,2014-04-08,-0.9999999999999999,1,-0.0
2204,2014-04-09,-0.9999999999999999,1,-0.0
2205,2014-04-10,-0.9999999999999999,1,-0.0
2206,2014-04-11,0.0,1,0.5
2207,2014-04-14,1.0,1,1.0
2208,2014-04-15,1.0,1,1.0
2209,2014-04-16,1.0,1,1.0
2210,2014-04-17,-0.9999999999999999,1,-0.0
2211,2014-04-18,0.0,1,0.5
2212,2014-04-21,1.0,1,1.0
2213,2014-04-22,0.0,1,0.5
2214,2014-04-23,0.0,1,0.5
2215,2014-04-24,1.0,1,1.0
2216,2014-04-25,1.0,1,1.0
2217,2014-04-28,-0.9999999999999999,1,-0.0
2218,2014-04-29,-0.9999999999999999,1,-0.0
2219,2014-04-30,1.0,1,1.0
2220,2014-05-01,1.0,1,1.0
2221,2014-05-02,1.0,1,1.0
2222,2014-05-05,1.0,1,1.0
2223,2014-05-06,-0.9999999999999999,1,-0.0
2224,2014-05-07,0.0,1,0.5
2225,2014-05-08,1.0,1,1.0
2226,2014-05-09,1.0,1,1.0
2227,2014-05-12,1.0,1,1.0
2228,2014-05-13,1.0,1,1.0
2229,2014-05-14,0.0,1,0.5
2230,2014-05-15,-0.9999999999999999,1,-0.0
2231,2014-05-16,0.0,1,0.5
2232,2014-05-19,-0.9999999999999999,1,-0.0
2233,2014-05-20,-0.9999999999999999,1,-0.0
2234,2014-05-21,0.0,1,0.5
2235,2014-05-22,1.0,1,1.0
2236,2014-05-23,0.0,1,0.5
2237,2014-05-26,-0.9999999999999999,1,-0.0
2238,2014-05-27,-0.9999999999999999,1,-0.0
2239,2014-05-28,-0.9999999999999999,1,-0.0
2240,2014-05-29,0.0,1,0.5
2241,2014-05-30,1.0,1,1.0
2242,2014-06-02,-0.9999999999999999,1,-0.0
2243,2014-06-03,-0.9999999999999999,1,-0.0
2244,2014-06-04,-0.9999999999999999,1,-0.0
2245,2014-06-05,-0.9999999999999999,1,-0.0
2246,2014-06-06,-0.9999999999999999,1,-0.0
2247,2014-06-09,1.0,1,1.0
2248,2014-06-10,1.0,1,1.0
2249,2014-06-11,1.0,1,1.0
2250,2014-06-12,-0.9999999999999999,1,-0.0
2251,2014-06-13,0.0,1,0.5
2252,2014-06-16,1.0,1,1.0
2253,2014-06-17,1.0,1,1.0
2254,2014-06-18,1.0,1,1.0
2255,2014-06-19,1.0,1,1.0
2256,2014-06-20,1.0,1,1.0
2257,2014-06-23,1.0,1,1.0
2258,2014-06-24,0.0,1,0.5
2259,2014-06-25,-0.9999999999999999,1,-0.0
2260,2014-06-26,1.0,1,1.0
2261,2014-06-27,1.0,1,1.0
2262,2014-06-30,-0.9999999999999999,1,-0.0
2263,2014-07-01,-0.9999999999999999,1,-0.0
2264,2014-07-02,1.0,1,1.0
2265,2014-07-03,0.0,1,0.5
2266,2014-07-04,-0.9999999999999999,1,-0.0
2267,2014-07-07,1.0,1,1.0
2268,2014-07-08,1.0,1,1.0
2269,2014-07-09,1.0,1,1.0
2270,2014-07-10,1.0,1,1.0
2271,2014-07-11,-0.9999999999999999,1,-0.0
2272,2014-07-14,-0.9999999999999999,1,-0.0
2273,2014-07-15,0.0,1,0.5
2274,2014-07-16,-0.9999999999999999,1,-0.0
2275,2014-07-17,1.0,1,1.0
2276,2014-07-18,0.0,1,0.5
2277,2014-07-21,1.0,1,1.0
2278,2014-07-22,1.0,1,1.0
2279,2014-07-23,0.0,1,0.5
2280,2014-07-24,-0.9999999999999999,1,-0.0
2281,2014-07-25,0.0,1,0.5
2282,2014-07-28,0.0,1,0.5
2283,2014-07-29,-0.9999999999999999,1,-0.0
2284,2014-07-30,-0.9999999999999999,1,-0.0
2285,2014-07-31,-0.9999999999999999,1,-0.0
2286,2014-08-01,0.0,1,0.5
2287,2014-08-04,-0.9999999999999999,1,-0.0
2288,2014-08-05,-0.9999999999999999,1,-0.0
2289,2014-08-06,-0.9999999999999999,1,-0.0
2290,2014-08-07,1.0,1,1.0
2291,2014-08-08,-0.9999999999999999,-1,-1.0
2292,2014-08-11,-0.9999999999999999,-1,-1.0
2293,2014-08-12,-0.9999999999999999,-1,-1.0
2294,2014-08-13,1.0,-1,0.0
2295,2014-08-14,0.0,-1,-0.5
2296,2014-08-15,1.0,-1,0.0
2297,2014-08-18,0.0,-1,-0.5
2298,2014-08-19,-0.9999999999999999,-1,-1.0
2299,2014-08-20,0.0,-1,-0.5
2300,2014-08-21,-0.9999999999999999,-1,-1.0
2301,2014-08-22,0.0,-1,-0.5
2302,2014-08-25,-0.9999999999999999,-1,-1.0
2303,2014-08-26,0.0,-1,-0.5
2304,2014-08-27,-0.9999999999999999,-1,-1.0
2305,2014-08-28,-0.9999999999999999,-1,-1.0
2306,2014-08-29,0.0,-1,-0.5
2307,2014-09-01,1.0,-1,0.0
2308,2014-09-02,1.0,-1,0.0
2309,2014-09-03,1.0,-1,0.0
2310,2014-09-04,1.0,-1,0.0
2311,2014-09-05,1.0,-1,0.0
2312,2014-09-08,-0.9999999999999999,-1,-1.0
2313,2014-09-09,-0.9999999999999999,-1,-1.0
2314,2014-09-10,0.0,-1,-0.5
2315,2014-09-11,1.0,-1,0.0
2316,2014-09-12,0.0,-1,-0.5
2317,2014-09-15,-0.9999999999999999,-1,-1.0
2318,2014-09-16,-0.9999999999999999,-1,-1.0
2319,2014-09-17,-0.9999999999999999,-1,-1.0
2320,2014-09-18,1.0,-1,0.0
2321,2014-09-19,1.0,-1,0.0
2322,2014-09-22,0.0,-1,-0.5
2323,2014-09-23,1.0,-1,0.0
2324,2014-09-24,-0.9999999999999999,-1,-1.0
2325,2014-09-25,-0.9999999999999999,-1,-1.0
2326,2014-09-26,-0.9999999999999999,-1,-1.0
2327,2014-09-29,-0.9999999999999999,-1,-1.0
2328,2014-09-30,0.0,-1,-0.5
2329,2014-10-01,1.0,-1,0.0
2330,2014-10-02,1.0,-1,0.0
2331,2014-10-03,-0.9999999999999999,-1,-1.0
2332,2014-10-06,1.0,-1,0.0
2333,2014-10-07,0.0,-1,-0.5
2334,2014-10-08,1.0,-1,0.0
2335,2014-10-09,1.0,-1,0.0
2336,2014-10-10,0.0,-1,-0.5
2337,2014-10-13,-0.9999999999999999,-1,-1.0
2338,2014-10-14,1.0,-1,0.0
2339,2014-10-15,0.0,-1,-0.5
2340,2014-10-16,-0.9999999999999999,-1,-1.0
2341,2014-10-17,0.0,-1,-0.5
2342,2014-10-20,1.0,-1,0.0
2343,2014-10-21,0.0,-1,-0.5
2344,2014-10-22,1.0,-1,0.0
2345,2014-10-23,1.0,-1,0.0
2346,2014-10-24,0.0,-1,-0.5
2347,2014-10-27,1.0,-1,0.0
2348,2014-10-28,-0.9999999999999999,-1,-1.0
2349,2014-10-29,-0.9999999999999999,-1,-1.0
2350,2014-10-30,-0.9999999999999999,-1,-1.0
2351,2014-10-31,-0.9999999999999999,-1,-1.0
2352,2014-11-03,-0.9999999999999999,-1,-1.0
2353,2014-11-04,-0.9999999999999999,-1,-1.0
2354,2014-11-05,-0.9999999999999999,-1,-1.0
2355,2014-11-06,-0.9999999999999999,-1,-1.0
2356,2014-11-07,-0.9999999999999999,-1,-1.0
2357,2014-11-10,1.0,-1,0.0
2358,2014-11-11,1.0,-1,0.0
2359,2014-11-12,1.0,-1,0.0
2360,2014-11-13,1.0,-1,0.0
2361,2014-11-14,0.0,-1,-0.5
2362,2014-11-17,-0.9999999999999999,-1,-1.0
2363,2014-11-18,0.0,-1,-0.5
2364,2014-11-19,-0.9999999999999999,-1,-1.0
2365,2014-11-20,-0.9999999999999999,-1,-1.0
2366,2014-11-21,1.0,-1,0.0
2367,2014-11-24,1.0,-1,0.0
2368,2014-11-25,0.0,-1,-0.5
2369,2014-11-26,1.0,-1,0.0
2370,2014-11-27,1.0,-1,0.0
2371,2014-11-28,1.0,-1,0.0
2372,2014-12-01,1.0,-1,0.0
2373,2014-12-02,1.0,-1,0.0
2374,2014-12-03,1.0,-1,0.0
2375,2014-12-04,1.0,-1,0.0
2376,2014-12-05,-0.9999999999999999,-1,-1.0
2377,2014-12-08,0.0,-1,-0.5
2378,2014-12-09,0.0,-1,-0.5
2379,2014-12-10,-0.9999999999999999,-1,-1.0
2380,2014-12-11,0.0,-1,-0.5
2381,2014-12-12,-0.9999999999999999,-1,-1.0
2382,2014-12-15,0.0,-1,-0.5
2383,2014-12-16,1.0,-1,0.0
2384,2014-12-17,-0.9999999999999999,-1,-1.0
2385,2014-12-18,-0.9999999999999999,-1,-1.0
2386,2014-12-19,1.0,-1,0.0
2387,2014-12-22,1.0,-1,0.0
2388,2014-12-23,0.0,-1,-0.5
2389,2014-12-24,0.0,-1,-0.5
2390,2014-12-25,0.0,-1,-0.5
2391,2014-12-26,0.0,-1,-0.5
2392,2014-12-29,-0.9999999999999999,-1,-1.0
2393,2014-12-30,0.0,-1,-0.5
2394,2014-12-31,1.0,-1,0.0
2395,2015-01-01,0.0,-1,-0.5
2396,2015-01-02,-0.9999999999999999,-1,-1.0
2397,2015-01-05,0.0,-1,-0.5
2398,2015-01-06,0.0,-1,-0.5
2399,2015-01-07,0.0,-1,-0.5
2400,2015-01-08,-0.9999999999999999,-1,-1.0
2401,2015-01-09,-0.9999999999999999,-1,-1.0
2402,2015-01-12,1.0,-1,-0.0
2403,2015-01-13,-0.9999999999999999,-1,-1.0
2404,2015-01-14,-0.9999999999999999,-1,-1.0
2405,2015-01-15,0.0,-1,-0.5
2406,2015-01-16,1.0,-1,-0.0
2407,2015-01-19,0.0,-1,-0.5
2408,2015-01-20,1.0,-1,-0.0
2409,2015-01-21,0.0,-1,-0.5
2410,2015-01-22,0.0,-1,-0.5
2411,2015-01-23,-0.9999999999999999,-1,-1.0
2412,2015-01-26,0.0,-1,-0.5
2413,2015-01-27,0.0,-1,-0.5
2414,2015-01-28,0.0,-1,-0.5
2415,2015-01-29,1.0,-1,-0.0
2416,2015-01-30,1.0,-1,-0.0
2417,2015-02-02,0.0,-1,-0.5
2418,2015-02-03,-0.9999999999999999,-1,-1.0
2419,2015-02-04,0.0,-1,-0.5
2420,2015-02-05,1.0,-1,-0.0
2421,2015-02-06,0.0,-1,-0.5
2422,2015-02-09,-0.9999999999999999,-1,-1.0
2423,2015-02-10,-0.9999999999999999,-1,-1.0
2424,2015-02-11,-0.9999999999999999,-1,-1.0
2425,2015-02-12,0.0,-1,-0.5
2426,2015-02-13,-0.9999999999999999,-1,-1.0
2427,2015-02-16,-0.9999999999999999,-1,-1.0
2428,2015-02-17,1.0,-1,-0.0
2429,2015-02-18,-0.9999999999999999,-1,-1.0
2430,2015-02-19,-0.9999999999999999,-1,-1.0
2431,2015-02-20,-0.9999999999999999,-1,-1.0
2432,2015-02-23,1.0,-1,-0.0
2433,2015-02-24,1.0,-1,-0.0
2434,2015-02-25,1.0,-1,-0.0
2435,2015-02-26,1.0,-1,-0.0
2436,2015-02-27,0.0,-1,-0.5
2437,2015-03-02,0.0,-1,-0.5
2438,2015-03-03,0.0,-1,-0.5
2439,2015-03-04,-0.9999999999999999,-1,-1.0
2440,2015-03-05,-0.9999999999999999,-1,-1.0
2441,2015-03-06,0.0,-1,-0.5
2442,2015-03-09,1.0,-1,-0.0
2443,2015-03-10,0.0,-1,-0.5
2444,2015-03-11,-0.9999999999999999,-1,-1.0
2445,2015-03-12,0.0,-1,-0.5
2446,2015-03-13,1.0,-1,-0.0
2447,2015-03-16,1.0,-1,-0.0
2448,2015-03-17,-0.9999999999999999,-1,-1.0
2449,2015-03-18,-0.9999999999999999,-1,-1.0
2450,2015-03-19,1.0,-1,-0.0
2451,2015-03-20,1.0,-1,-0.0
2452,2015-03-23,1.0,-1,-0.0
2453,2015-03-24,-0.9999999999999999,-1,-1.0
2454,2015-03-25,1.0,-1,-0.0
2455,2015-03-26,1.0,-1,-0.0
2456,2015-03-27,0.0,-1,-0.5
2457,2015-03-30,-0.9999999999999999,-1,-1.0
2458,2015-03-31,-0.9999999999999999,-1,-1.0
2459,2015-04-01,1.0,-1,-0.0
2460,2015-04-02,-0.9999999999999999,-1,-1.0
2461,2015-04-03,-0.9999999999999999,-1,-1.0
2462,2015-04-06,1.0,-1,-0.0
2463,2015-04-07,0.0,-1,-0.5
2464,2015-04-08,1.0,-1,-0.0
2465,2015-04-09,1.0,-1,-0.0
2466,2015-04-10,1.0,-1,-0.0
2467,2015-04-13,1.0,-1,-0.0
2468,2015-04-14,-0.9999999999999999,-1,-1.0
2469,2015-04-15,-0.9999999999999999,-1,-1.0
2470,2015-04-16,-0.9999999999999999,-1,-1.0
2471,2015-04-17,0.0,-1,-0.5
2472,2015-04-20,1.0,-1,-0.0
2473,2015-04-21,0.0,-1,-0.5
2474,2015-04-22,-0.9999999999999999,-1,-1.0
2475,2015-04-23,1.0,-1,-0.0
2476,2015-04-24,0.0,-1,-0.5
2477,2015-04-27,1.0,-1,-0.0
2478,2015-04-28,0.0,-1,-0.5
2479,2015-04-29,-0.9999999999999999,-1,-1.0
2480,2015-04-30,-0.9999999999999999,-1,-1.0
2481,2015-05-01,-0.9999999999999999,-1,-1.0
2482,2015-05-04,-0.9999999999999999,-1,-1.0
2483,2015-05-05,0.0,-1,-0.5
2484,2015-05-06,1.0,-1,-0.0
2485,2015-05-07,1.0,-1,-0.0
2486,2015-05-08,-0.9999999999999999,-1,-1.0
2487,2015-05-11,0.0,-1,-0.5
2488,2015-05-12,0.0,-1,-0.5
2489,2015-05-13,-0.9999999999999999,-1,-1.0
2490,2015-05-14,-0.9999999999999999,-1,-1.0
2491,2015-05-15,0.0,-1,-0.5
2492,2015-05-18,1.0,-1,-0.0
2493,2015-05-19,1.0,-1,-0.0
2494,2015-05-20,1.0,-1,-0.0
2495,2015-05-21,0.0,-1,-0.5
2496,2015-05-22,1.0,-1,-0.0
2497,2015-05-25,1.0,-1,-0.0
2498,2015-05-26,1.0,-1,-0.0
2499,2015-05-27,1.0,-1,-0.0
2500,2015-05-28,1.0,-1,-0.0
2501,2015-05-29,1.0,-1,-0.0
